fips,usdm_current_category,usdm_current_score,usdm_pct_d0_plus,usdm_pct_d2_plus,drought_frequency_score,usdm_peak_drought_d3d4_pct,usdm_as_of
22119,D2,71.3,218.9,18.9,,,20260915
22121,D1,57.7,194.4,0.0,,,20260915
22123,D1,60.0,200.0,0.0,,,20260915
22125,D1,60.0,200.0,0.0,,,20260915
22127,D2,95.2,258.6,58.6,,,20260915
23001,D2,100.8,268.0,68.0,,,20260915
23003,D1,60.0,200.0,0.0,,,20260915
23005,D3,125.1,303.8,103.8,,,20260915
23007,D1,60.0,200.0,0.0,,,20260915
23009,D3,101.4,263.6,63.6,,,20260915
23011,D2,115.0,289.1,89.1,,,20260915
23013,D3,198.8,398.5,198.5,,,20260915
23015,D3,198.4,398.0,198.0,,,20260915
23017,D1,61.2,201.9,1.9,,,20260915
23019,D2,72.8,221.4,21.4,,,20260915
23021,D1,60.0,200.0,0.0,,,20260915
23023,D3,180.6,375.8,175.8,,,20260915
23025,D2,67.4,212.4,12.4,,,20260915
23027,D3,129.6,312.0,112.0,,,20260915
23029,D1,60.0,200.0,0.0,,,20260915
23031,D2,80.3,233.8,33.8,,,20260915
24001,None,1.5,7.3,0.0,,,20260915
24003,D0,20.0,100.0,0.0,,,20260915
24005,D1,25.2,113.1,0.0,,,20260915
24009,D0,20.0,100.0,0.0,,,20260915
24011,D1,54.6,186.5,0.0,,,20260915
24013,D1,59.1,197.8,0.0,,,20260915
24015,D0,15.1,75.4,0.0,,,20260915
24017,D0,20.0,100.0,0.0,,,20260915
24019,D1,46.4,166.0,0.0,,,20260915
24021,D1,60.0,200.0,0.0,,,20260915
24023,None,0.0,0.0,0.0,,,20260915
24025,D0,20.0,100.0,0.0,,,20260915
24027,D0,23.2,108.0,0.0,,,20260915
24029,D0,20.3,100.8,0.0,,,20260915
24031,D0,21.9,104.7,0.0,,,20260915
24033,D0,20.0,100.0,0.0,,,20260915
24035,D1,29.3,123.3,0.0,,,20260915
24037,D0,20.0,100.0,0.0,,,20260915
24039,D0,20.0,100.0,0.0,,,20260915
24041,D1,32.1,130.2,0.0,,,20260915
24043,D1,50.2,175.2,0.0,,,20260915
24045,D1,39.0,147.4,0.0,,,20260915
24047,D1,24.6,111.6,0.0,,,20260915
24510,D0,20.0,100.0,0.0,,,20260915
25001,D2,81.2,230.0,45.9,,,20260915
25003,D0,4.7,23.6,0.0,,,20260915
25005,D1,25.7,114.2,0.0,,,20260915
25007,D2,116.4,294.1,94.0,,,20260915
25009,D0,20.7,101.8,0.0,,,20260915
25011,D0,16.6,82.8,0.0,,,20260915
25013,D0,16.6,82.9,0.0,,,20260915
25015,D0,19.2,95.9,0.0,,,20260915
25017,D1,30.4,123.4,0.0,,,20260915
25019,D2,98.3,263.9,63.9,,,20260915
25021,D0,20.0,100.0,0.0,,,20260915
25023,D2,43.3,150.8,15.1,,,20260915
25025,D0,20.0,100.0,0.0,,,20260915
25027,D0,3.8,19.1,0.0,,,20260915
26001,None,0.0,0.0,0.0,,,20260915
26003,D0,20.0,100.0,0.0,,,20260915
26005,D0,14.9,74.4,0.0,,,20260915
26007,None,0.0,0.0,0.0,,,20260915
26009,None,0.0,0.0,0.0,,,20260915
26011,None,0.5,2.3,0.0,,,20260915
26013,D0,9.1,45.6,0.0,,,20260915
26015,D0,4.4,21.8,0.0,,,20260915
26017,D0,19.2,96.1,0.0,,,20260915
26019,None,0.0,0.0,0.0,,,20260915
26021,None,0.0,0.1,0.0,,,20260915
26023,None,0.0,0.0,0.0,,,20260915
26025,D0,8.8,44.1,0.0,,,20260915
26027,None,0.0,0.0,0.0,,,20260915
26029,None,0.0,0.0,0.0,,,20260915
26031,None,0.0,0.0,0.0,,,20260915
26033,D1,36.1,140.1,0.0,,,20260915
26035,D0,14.5,64.6,0.0,,,20260915
26037,D0,13.7,64.6,0.0,,,20260915
26039,None,0.0,0.0,0.0,,,20260915
26041,D0,9.9,48.3,0.0,,,20260915
26043,D2,72.4,220.7,20.7,,,20260915
26045,None,0.0,0.0,0.0,,,20260915
26047,None,0.0,0.0,0.0,,,20260915
26049,D1,52.4,180.9,0.0,,,20260915
26051,D0,10.5,51.4,0.0,,,20260915
26053,D3,124.3,297.7,103.2,,,20260915
26055,None,0.0,0.0,0.0,,,20260915
26057,D1,25.6,113.9,0.0,,,20260915
26059,None,0.0,0.0,0.0,,,20260915
26061,D0,12.8,64.1,0.0,,,20260915
26063,D0,15.4,77.2,0.0,,,20260915
26065,None,0.0,0.0,0.0,,,20260915
26067,D0,14.2,70.8,0.0,,,20260915
26069,None,0.0,0.0,0.0,,,20260915
26071,D2,60.7,186.9,29.6,,,20260915
26073,D1,29.9,124.7,0.0,,,20260915
26075,None,0.0,0.0,0.0,,,20260915
26077,D0,10.6,53.2,0.0,,,20260915
26079,None,0.0,0.0,0.0,,,20260915
26081,D0,8.4,41.8,0.0,,,20260915
26083,D0,17.8,89.2,0.0,,,20260915
26085,D0,20.0,100.0,0.0,,,20260915
26087,D0,23.6,109.0,0.0,,,20260915
26089,None,0.0,0.0,0.0,,,20260915
26091,None,0.0,0.0,0.0,,,20260915
26093,D0,15.6,77.9,0.0,,,20260915
26095,D1,32.8,132.0,0.0,,,20260915
26097,D1,39.1,146.0,0.0,,,20260915
26099,D0,20.1,100.1,0.0,,,20260915
26101,D0,10.5,52.5,0.0,,,20260915
26103,D1,35.3,138.0,0.0,,,20260915
26105,D0,20.0,100.0,0.0,,,20260915
26107,D0,20.0,100.0,0.0,,,20260915
26109,D2,87.5,244.4,48.7,,,20260915
26111,D0,21.6,104.1,0.0,,,20260915
26113,None,0.0,0.0,0.0,,,20260915
26115,D0,4.1,20.6,0.0,,,20260915
26117,D0,20.0,100.0,0.0,,,20260915
26119,None,0.0,0.0,0.0,,,20260915
26121,D0,15.9,79.6,0.0,,,20260915
26123,D0,20.0,100.0,0.0,,,20260915
26125,D1,36.3,140.7,0.0,,,20260915
26127,D0,20.0,100.0,0.0,,,20260915
26129,None,0.0,0.0,0.0,,,20260915
26131,D2,63.6,197.5,23.1,,,20260915
26133,D0,12.2,60.9,0.0,,,20260915
26135,None,0.0,0.0,0.0,,,20260915
26137,None,0.0,0.0,0.0,,,20260915
26139,None,0.1,0.4,0.0,,,20260915
26141,None,0.0,0.0,0.0,,,20260915
26143,None,0.0,0.0,0.0,,,20260915
26145,D1,27.5,118.7,0.0,,,20260915
26147,D0,20.0,100.0,0.0,,,20260915
26149,None,0.0,0.0,0.0,,,20260915
26151,D0,20.0,100.0,0.0,,,20260915
26153,D0,20.2,99.0,0.0,,,20260915
26155,D1,30.2,117.5,0.0,,,20260915
26157,D0,20.0,100.0,0.0,,,20260915
26159,None,0.1,0.7,0.0,,,20260915
26161,D0,12.2,55.2,0.0,,,20260915
26163,D1,35.5,138.7,0.0,,,20260915
26165,D0,2.0,10.2,0.0,,,20260915
27001,D2,120.0,300.0,100.0,,,20260915
27003,D2,120.0,300.0,100.0,,,20260915
27005,D2,77.3,228.8,28.8,,,20260915
27007,D1,33.3,122.9,0.0,,,20260915
27009,D2,118.9,298.1,98.1,,,20260915
27011,D1,63.0,204.2,6.5,,,20260915
27013,D0,10.0,50.1,0.0,,,20260915
27015,D1,26.6,116.4,0.0,,,20260915
27017,D3,167.1,358.9,158.9,,,20260915
27019,D1,41.3,153.0,0.5,,,20260915
27021,D2,117.8,296.4,96.3,,,20260915
27023,D1,41.7,152.9,2.5,,,20260915
27025,D2,123.7,304.6,104.6,,,20260915
27027,D3,163.5,354.4,154.4,,,20260915
27029,D1,47.5,168.7,0.0,,,20260915
27031,D2,91.9,253.1,53.1,,,20260915
27033,D1,60.0,200.0,0.0,,,20260915
27035,D2,120.0,300.0,100.0,,,20260915
27037,D3,155.3,340.2,140.2,,,20260915
27039,D1,33.2,133.1,0.0,,,20260915
27041,D1,60.0,200.0,0.0,,,20260915
27043,D0,15.1,74.0,0.0,,,20260915
27045,None,0.0,0.0,0.0,,,20260915
27047,D0,18.0,89.4,0.0,,,20260915
27049,D3,119.7,289.9,89.9,,,20260915
27051,D1,60.0,200.0,0.0,,,20260915
27053,D2,118.7,295.1,95.1,,,20260915
27055,None,0.0,0.0,0.0,,,20260915
27057,D2,92.9,254.8,54.9,,,20260915
27059,D2,120.0,300.0,100.0,,,20260915
27061,D2,83.4,239.0,39.0,,,20260915
27063,D1,36.8,142.1,0.0,,,20260915
27065,D2,120.0,300.0,100.0,,,20260915
27067,D0,19.4,97.0,0.0,,,20260915
27069,D1,25.3,113.3,0.0,,,20260915
27071,D1,57.1,192.6,0.0,,,20260915
27073,D2,83.1,237.2,40.9,,,20260915
27075,D2,88.5,247.6,47.6,,,20260915
27077,D0,17.1,85.3,0.0,,,20260915
27079,D0,13.8,68.8,0.0,,,20260915
27081,D2,102.9,271.6,71.6,,,20260915
27083,D2,87.4,245.7,45.7,,,20260915
27085,D0,15.3,76.7,0.0,,,20260915
27087,D2,71.9,219.8,19.8,,,20260915
27089,D0,15.6,78.2,0.0,,,20260915
27091,D0,21.2,102.9,0.0,,,20260915
27093,D0,23.1,106.8,0.0,,,20260915
27095,D2,120.0,300.0,100.0,,,20260915
27097,D2,111.3,285.5,85.5,,,20260915
27099,None,1.7,8.6,0.0,,,20260915
27101,D2,112.5,287.5,87.5,,,20260915
27103,D0,4.2,21.1,0.0,,,20260915
27105,D1,45.9,160.9,7.9,,,20260915
27107,D3,151.0,338.2,138.2,,,20260915
27109,D1,27.2,116.4,0.0,,,20260915
27111,D2,70.3,217.1,17.1,,,20260915
27113,D0,20.6,101.2,0.0,,,20260915
27115,D3,181.3,376.6,176.6,,,20260915
27117,D2,115.2,291.9,92.0,,,20260915
27119,D2,74.5,218.5,35.5,,,20260915
27121,D1,37.6,143.9,0.0,,,20260915
27123,D3,134.5,318.1,118.1,,,20260915
27125,D1,41.7,152.3,3.8,,,20260915
27127,D1,44.4,161.0,0.0,,,20260915
27129,D0,12.0,57.7,0.0,,,20260915
27131,D1,38.5,146.3,0.0,,,20260915
27133,D1,55.4,187.8,1.4,,,20260915
27135,D1,38.5,146.2,0.0,,,20260915
27137,D2,81.6,235.8,35.8,,,20260915
27139,D1,48.7,169.2,4.8,,,20260915
27141,D2,116.4,293.9,93.9,,,20260915
27143,D0,6.7,33.7,0.0,,,20260915
27145,D1,58.6,195.4,2.0,,,20260915
27147,D0,20.7,101.7,0.0,,,20260915
27149,D1,59.7,199.3,0.0,,,20260915
27151,D1,37.7,142.7,3.0,,,20260915
27153,D1,62.3,203.8,3.8,,,20260915
27155,D2,75.1,225.1,25.1,,,20260915
27157,D2,68.6,211.9,18.1,,,20260915
27159,D2,83.7,239.5,39.5,,,20260915
27161,D0,8.0,39.9,0.0,,,20260915
27163,D3,139.1,323.9,123.9,,,20260915
27165,D1,29.0,122.6,0.0,,,20260915
27167,D3,142.6,327.1,127.1,,,20260915
27169,D0,14.6,70.8,0.0,,,20260915
27171,D2,70.4,214.0,24.1,,,20260915
27173,D1,60.0,199.9,0.0,,,20260915
28001,D1,60.0,200.0,0.0,,,20260915
28003,D1,60.0,200.0,0.0,,,20260915
28005,D1,61.6,202.6,2.6,,,20260915
28007,D1,29.1,122.8,0.0,,,20260915
28009,D1,51.8,179.5,0.0,,,20260915
28011,D4,229.1,426.0,226.0,,,20260915
28013,D1,59.1,197.8,0.0,,,20260915
28015,D3,132.1,308.9,108.9,,,20260915
28017,D1,38.7,146.7,0.0,,,20260915
28019,D1,45.3,163.3,0.0,,,20260915
28021,D1,60.0,200.0,0.0,,,20260915
28023,D1,26.2,115.6,0.0,,,20260915
28025,D1,59.6,199.0,0.0,,,20260915
28027,D2,75.7,226.2,26.2,,,20260915
28029,D1,60.0,200.0,0.0,,,20260915
28031,D1,60.0,200.0,0.0,,,20260915
28033,D1,60.0,200.0,0.0,,,20260915
28035,D2,101.5,269.2,69.2,,,20260915
28037,D1,60.0,200.0,0.0,,,20260915
28039,D1,59.9,199.8,0.0,,,20260915
28041,D1,60.1,200.2,0.2,,,20260915
28043,D3,111.6,280.6,80.6,,,20260915
28045,D0,20.0,100.0,0.0,,,20260915
28047,D0,20.4,101.0,0.0,,,20260915
28049,D1,53.3,183.3,0.0,,,20260915
28051,D3,84.7,237.4,37.4,,,20260915
28053,D3,132.3,307.3,108.4,,,20260915
28055,D1,43.8,159.4,0.1,,,20260915
28057,D0,20.0,100.0,0.0,,,20260915
28059,D1,48.4,171.1,0.0,,,20260915
28061,D1,26.4,116.1,0.0,,,20260915
28063,D1,60.0,200.0,0.0,,,20260915
28065,D1,60.0,200.0,0.0,,,20260915
28067,D1,62.6,204.3,4.3,,,20260915
28069,D0,20.0,100.0,0.0,,,20260915
28071,D1,60.0,200.0,0.0,,,20260915
28073,D1,64.0,206.7,6.7,,,20260915
28075,D0,20.0,100.0,0.0,,,20260915
28077,D1,60.0,200.0,0.0,,,20260915
28079,D0,20.0,100.0,0.0,,,20260915
28081,D0,20.4,101.1,0.0,,,20260915
28083,D3,198.8,398.5,198.5,,,20260915
28085,D1,60.0,200.0,0.0,,,20260915
28087,D1,39.1,147.7,0.0,,,20260915
28089,D0,22.5,106.1,0.0,,,20260915
28091,D1,60.0,200.0,0.0,,,20260915
28093,D1,60.0,200.0,0.0,,,20260915
28095,D1,30.5,126.2,0.0,,,20260915
28097,D1,50.6,174.9,3.4,,,20260915
28099,D0,20.0,100.0,0.0,,,20260915
28101,D0,20.0,100.0,0.0,,,20260915
28103,D1,28.0,120.1,0.0,,,20260915
28105,D1,60.0,200.0,0.0,,,20260915
28107,D1,60.0,200.0,0.0,,,20260915
28109,D1,35.5,138.7,0.0,,,20260915
28111,D2,97.3,262.1,62.1,,,20260915
28113,D1,60.0,200.0,0.0,,,20260915
28115,D1,48.5,171.3,0.0,,,20260915
28117,D1,41.2,152.9,0.0,,,20260915
28119,D1,60.0,200.0,0.0,,,20260915
28121,D1,50.6,176.4,0.0,,,20260915
28123,D0,21.9,104.7,0.0,,,20260915
28125,D2,47.9,161.6,16.1,,,20260915
28127,D1,60.0,200.0,0.0,,,20260915
28129,D1,41.8,154.5,0.0,,,20260915
28131,D1,37.4,143.5,0.0,,,20260915
28133,D3,192.3,390.4,190.4,,,20260915
28135,D2,105.4,273.3,73.3,,,20260915
28137,D1,60.0,200.0,0.0,,,20260915
28139,D1,46.1,165.2,0.0,,,20260915
28141,D0,23.0,107.4,0.0,,,20260915
28143,D1,59.3,198.2,0.0,,,20260915
28145,D1,24.9,112.3,0.0,,,20260915
28147,D1,60.0,200.0,0.0,,,20260915
28149,D1,35.4,138.5,0.0,,,20260915
28151,D3,178.3,371.5,171.5,,,20260915
28153,D1,60.0,200.0,0.0,,,20260915
28155,D1,36.0,140.0,0.0,,,20260915
28157,D1,61.1,201.8,1.8,,,20260915
28159,D1,32.8,132.1,0.0,,,20260915
28161,D1,64.4,207.3,7.3,,,20260915
28163,D1,28.4,120.9,0.0,,,20260915
29001,None,1.4,7.2,0.0,,,20260915
29003,None,0.0,0.1,0.0,,,20260915
29005,None,0.0,0.0,0.0,,,20260915
29007,D1,38.7,146.7,0.0,,,20260915
29009,D3,157.7,347.1,147.2,,,20260915
29011,D2,120.0,300.0,100.0,,,20260915
29013,D1,26.2,115.5,0.0,,,20260915
29015,D1,38.1,138.1,0.0,,,20260915
29017,None,0.0,0.0,0.0,,,20260915
29019,D0,10.6,53.2,0.0,,,20260915
29021,D0,11.7,58.3,0.0,,,20260915
29023,D2,47.7,163.0,12.4,,,20260915
29025,D0,15.0,75.2,0.0,,,20260915
29027,D0,15.2,76.0,0.0,,,20260915
29029,D2,90.8,250.0,53.8,,,20260915
29031,None,0.1,0.4,0.0,,,20260915
29033,D0,13.6,68.2,0.0,,,20260915
29035,D1,48.6,171.6,0.0,,,20260915
29037,D0,20.0,100.0,0.0,,,20260915
29039,D2,97.8,263.0,63.0,,,20260915
29041,D0,4.4,22.2,0.0,,,20260915
29043,D2,127.5,309.4,109.3,,,20260915
29045,None,0.0,0.0,0.0,,,20260915
29047,D0,7.3,36.5,0.0,,,20260915
29049,D0,8.3,41.5,0.0,,,20260915
29051,D0,2.2,11.1,0.0,,,20260915
29053,None,0.0,0.0,0.0,,,20260915
29055,D0,20.0,100.0,0.0,,,20260915
29057,D2,120.0,300.0,100.0,,,20260915
29059,D2,120.0,300.0,100.0,,,20260915
29061,D0,7.7,38.4,0.0,,,20260915
29063,None,0.0,0.0,0.0,,,20260915
29065,D1,29.9,124.8,0.1,,,20260915
29067,D2,120.0,300.0,100.0,,,20260915
29069,D1,50.9,174.8,5.1,,,20260915
29071,D0,12.6,62.8,0.0,,,20260915
29073,D0,10.4,51.8,0.0,,,20260915
29075,None,0.0,0.0,0.0,,,20260915
29077,D2,120.0,300.0,100.0,,,20260915
29079,D0,19.6,97.9,0.0,,,20260915
29081,D0,11.6,58.1,0.0,,,20260915
29083,D1,34.2,135.5,0.0,,,20260915
29085,D2,79.5,232.4,32.5,,,20260915
29087,None,1.4,7.1,0.0,,,20260915
29089,None,0.3,1.7,0.0,,,20260915
29091,D2,89.9,249.8,49.8,,,20260915
29093,D0,3.0,15.1,0.0,,,20260915
29095,D0,15.6,77.9,0.0,,,20260915
29097,D3,176.1,370.1,170.2,,,20260915
29099,D0,17.2,86.2,0.0,,,20260915
29101,D0,9.5,47.5,0.0,,,20260915
29103,None,0.0,0.0,0.0,,,20260915
29105,D2,127.0,308.7,108.7,,,20260915
29107,D0,8.3,41.3,0.0,,,20260915
29109,D3,182.5,378.1,178.1,,,20260915
29111,None,0.0,0.0,0.0,,,20260915
29113,D0,20.0,100.0,0.0,,,20260915
29115,D0,19.5,97.7,0.0,,,20260915
29117,D0,20.0,100.0,0.0,,,20260915
29119,D3,198.5,398.1,198.2,,,20260915
29121,D0,17.1,85.7,0.0,,,20260915
29123,None,0.0,0.1,0.0,,,20260915
29125,D0,21.6,104.0,0.0,,,20260915
29127,None,0.0,0.0,0.0,,,20260915
29129,D0,3.9,19.7,0.0,,,20260915
29131,D1,25.9,110.1,0.3,,,20260915
29133,None,0.0,0.0,0.0,,,20260915
29135,None,0.0,0.0,0.0,,,20260915
29137,D1,36.3,139.9,0.0,,,20260915
29139,D0,20.1,98.5,0.0,,,20260915
29141,D0,8.2,39.0,0.0,,,20260915
29143,D0,5.0,25.1,0.0,,,20260915
29145,D3,200.0,400.0,200.0,,,20260915
29147,None,0.0,0.0,0.0,,,20260915
29149,D2,75.3,225.5,25.5,,,20260915
29151,D0,7.6,38.1,0.0,,,20260915
29153,D2,88.9,245.5,49.8,,,20260915
29155,D1,32.6,130.0,0.0,,,20260915
29157,D0,18.7,93.3,0.0,,,20260915
29159,None,0.2,1.0,0.0,,,20260915
29161,D1,37.2,139.4,7.4,,,20260915
29163,D1,33.6,134.0,0.0,,,20260915
29165,D0,14.0,70.0,0.0,,,20260915
29167,D2,120.0,300.0,100.0,,,20260915
29169,D3,136.7,319.2,119.2,,,20260915
29171,None,0.0,0.0,0.0,,,20260915
29173,D1,26.9,108.6,0.0,,,20260915
29175,D0,10.9,54.7,0.0,,,20260915
29177,D0,18.4,92.0,0.0,,,20260915
29179,D0,11.6,57.8,0.0,,,20260915
29181,D2,66.5,208.8,14.9,,,20260915
29183,D0,16.5,82.3,0.0,,,20260915
29185,D1,60.9,201.5,1.5,,,20260915
29186,D0,20.0,100.0,0.0,,,20260915
29187,D0,9.8,49.0,0.0,,,20260915
29189,D0,12.1,60.6,0.0,,,20260915
29195,None,0.0,0.0,0.0,,,20260915
29197,None,0.0,0.0,0.0,,,20260915
29199,None,0.0,0.0,0.0,,,20260915
29201,None,0.0,0.0,0.0,,,20260915
29203,D1,34.7,136.9,0.0,,,20260915
29205,D0,7.8,39.1,0.0,,,20260915
29207,D0,4.6,22.9,0.0,,,20260915
29209,D3,163.4,354.3,154.3,,,20260915
29211,D0,6.7,33.3,0.0,,,20260915
29213,D3,140.2,315.6,122.4,,,20260915
29215,D3,148.7,332.0,132.0,,,20260915
29217,D2,97.9,262.6,64.4,,,20260915
29219,D0,13.8,69.2,0.0,,,20260915
29221,D0,15.9,79.5,0.0,,,20260915
29223,D0,2.6,13.1,0.0,,,20260915
29225,D2,120.0,300.0,100.0,,,20260915
29227,None,0.0,0.1,0.0,,,20260915
29229,D2,124.1,305.1,105.2,,,20260915
29510,D0,20.0,100.0,0.0,,,20260915
30001,D1,40.5,145.2,0.0,,,20260915
30003,D2,95.3,258.8,58.8,,,20260915
30005,D1,54.3,185.8,0.0,,,20260915
30007,D0,18.5,92.6,0.0,,,20260915
30009,D2,102.4,270.6,70.6,,,20260915
30011,D3,181.5,376.8,176.8,,,20260915
30013,D0,8.7,40.0,0.0,,,20260915
30015,D0,20.0,100.0,0.0,,,20260915
30017,D3,109.2,274.3,77.5,,,20260915
30019,None,1.0,5.0,0.0,,,20260915
30021,D2,86.0,243.1,43.8,,,20260915
30023,D0,12.5,62.5,0.0,,,20260915
30025,D3,176.2,370.2,170.2,,,20260915
30027,D1,53.6,183.9,0.1,,,20260915
30029,None,1.4,6.9,0.0,,,20260915
30031,D1,48.4,171.0,0.0,,,20260915
30033,D1,24.2,110.6,0.0,,,20260915
30035,None,1.4,7.2,0.0,,,20260915
30037,D2,111.5,285.8,85.8,,,20260915
30039,D0,3.1,15.6,0.0,,,20260915
30041,D1,24.6,111.5,0.0,,,20260915
30043,D1,25.7,113.1,0.0,,,20260915
30045,D1,45.7,163.9,0.2,,,20260915
30047,D0,2.6,13.0,0.0,,,20260915
30049,None,0.3,1.6,0.0,,,20260915
30051,D0,20.0,100.0,0.0,,,20260915
30053,D0,14.9,71.2,0.0,,,20260915
30055,D1,24.7,111.7,0.0,,,20260915
30057,D1,60.0,200.0,0.0,,,20260915
30059,D2,54.5,177.0,12.0,,,20260915
30061,D0,14.6,69.0,0.0,,,20260915
30063,None,0.3,1.5,0.0,,,20260915
30065,D2,99.1,265.2,65.2,,,20260915
30067,D1,57.8,194.4,0.5,,,20260915
30069,D2,42.4,150.9,10.4,,,20260915
30071,D1,30.8,127.1,0.0,,,20260915
30073,D0,9.8,48.8,0.0,,,20260915
30075,D3,185.3,380.7,180.7,,,20260915
30077,D0,4.2,21.0,0.0,,,20260915
30079,D2,78.8,220.7,52.6,,,20260915
30081,None,0.0,0.0,0.0,,,20260915
30083,D2,76.3,227.2,27.2,,,20260915
30085,D1,28.9,101.9,0.0,,,20260915
30087,D2,73.7,221.8,24.9,,,20260915
30089,D0,20.4,96.8,0.0,,,20260915
30091,D0,6.5,27.3,0.0,,,20260915
30093,D1,44.0,160.1,0.0,,,20260915
30095,D2,100.0,266.7,66.7,,,20260915
30097,D2,86.3,243.9,43.9,,,20260915
30099,None,1.3,6.3,0.0,,,20260915
30101,D0,19.2,96.0,0.0,,,20260915
30103,D1,60.0,200.0,0.0,,,20260915
30105,D0,17.4,86.9,0.0,,,20260915
30107,D2,114.9,291.6,91.6,,,20260915
30109,D3,133.0,316.3,116.3,,,20260915
30111,D2,86.2,243.7,43.7,,,20260915
31001,None,0.0,0.0,0.0,,,20260915
31003,D1,52.4,181.0,0.0,,,20260915
31005,D2,120.0,300.0,100.0,,,20260915
31007,D4,219.2,419.2,219.2,,,20260915
31009,D1,60.0,200.0,0.0,,,20260915
31011,D1,25.8,114.5,0.0,,,20260915
31013,D3,165.1,355.9,155.9,,,20260915
31015,D0,20.0,100.0,0.0,,,20260915
31017,D1,44.8,161.9,0.0,,,20260915
31019,D1,26.4,101.9,0.0,,,20260915
31021,D1,55.5,188.8,0.0,,,20260915
31023,D0,6.3,31.7,0.0,,,20260915
31025,None,0.0,0.0,0.0,,,20260915
31027,D2,108.1,280.1,80.1,,,20260915
31029,D2,69.0,214.4,16.2,,,20260915
31031,D2,57.9,184.2,20.8,,,20260915
31033,D4,141.6,315.9,115.9,,,20260915
31035,None,0.1,0.3,0.0,,,20260915
31037,D0,21.4,103.5,0.0,,,20260915
31039,D1,56.8,191.9,0.0,,,20260915
31041,D1,43.7,156.6,5.5,,,20260915
31043,D1,61.2,202.0,2.0,,,20260915
31045,D4,201.0,398.5,198.5,,,20260915
31047,D2,61.6,192.4,23.0,,,20260915
31049,D2,94.6,257.6,57.6,,,20260915
31051,D2,94.6,257.7,57.7,,,20260915
31053,D0,18.2,91.0,0.0,,,20260915
31055,None,0.0,0.0,0.0,,,20260915
31057,D1,46.5,166.2,0.0,,,20260915
31059,None,0.0,0.0,0.0,,,20260915
31061,D2,45.5,151.9,14.0,,,20260915
31063,D2,114.7,291.1,91.1,,,20260915
31065,D2,70.3,217.2,17.2,,,20260915
31067,None,0.0,0.0,0.0,,,20260915
31069,D2,120.0,300.0,100.0,,,20260915
31071,D1,24.6,111.4,0.0,,,20260915
31073,D2,94.4,257.4,57.4,,,20260915
31075,D2,120.0,300.0,100.0,,,20260915
31077,D0,20.0,100.0,0.0,,,20260915
31079,None,0.0,0.0,0.0,,,20260915
31081,None,0.2,0.9,0.0,,,20260915
31083,D2,93.0,254.8,55.4,,,20260915
31085,D2,66.0,209.2,11.6,,,20260915
31087,D1,38.7,146.7,0.0,,,20260915
31089,D1,38.4,146.0,0.0,,,20260915
31091,D2,112.0,286.7,86.7,,,20260915
31093,D0,8.4,42.0,0.0,,,20260915
31095,None,0.0,0.0,0.0,,,20260915
31097,None,0.0,0.0,0.0,,,20260915
31099,D0,14.8,73.3,0.0,,,20260915
31101,D2,120.0,300.0,100.0,,,20260915
31103,D1,30.6,126.6,0.0,,,20260915
31105,D4,204.2,399.2,199.2,,,20260915
31107,D2,70.2,210.9,29.0,,,20260915
31109,None,0.0,0.0,0.0,,,20260915
31111,D2,105.4,275.7,75.7,,,20260915
31113,D2,93.8,256.4,56.4,,,20260915
31115,D1,59.9,199.8,0.0,,,20260915
31117,D2,87.1,245.2,45.2,,,20260915
31119,D1,41.7,154.3,0.0,,,20260915
31121,D0,17.2,85.9,0.0,,,20260915
31123,D3,145.4,331.5,131.5,,,20260915
31125,D0,20.4,100.9,0.0,,,20260915
31127,None,0.0,0.0,0.0,,,20260915
31129,D0,2.1,10.5,0.0,,,20260915
31131,None,0.0,0.0,0.0,,,20260915
31133,None,0.0,0.0,0.0,,,20260915
31135,D2,112.7,287.8,87.8,,,20260915
31137,D2,61.3,189.8,26.9,,,20260915
31139,D1,47.8,169.4,0.0,,,20260915
31141,D1,44.2,160.6,0.0,,,20260915
31143,D0,9.2,46.0,0.0,,,20260915
31145,D1,63.8,206.2,6.2,,,20260915
31147,None,0.0,0.0,0.0,,,20260915
31149,D1,51.1,177.7,0.0,,,20260915
31151,None,0.0,0.0,0.0,,,20260915
31153,None,0.0,0.0,0.0,,,20260915
31155,None,1.7,8.6,0.0,,,20260915
31157,D3,199.9,399.9,199.9,,,20260915
31159,None,0.0,0.0,0.0,,,20260915
31161,D2,119.4,299.1,99.1,,,20260915
31163,D0,12.6,62.9,0.0,,,20260915
31165,D3,202.2,402.1,202.2,,,20260915
31167,D1,52.9,182.3,0.0,,,20260915
31169,None,0.0,0.0,0.0,,,20260915
31171,D2,83.6,239.3,39.5,,,20260915
31173,D1,60.0,200.0,0.0,,,20260915
31175,D0,20.0,100.0,0.0,,,20260915
31177,D0,7.6,38.1,0.0,,,20260915
31179,D1,59.6,199.0,0.0,,,20260915
31181,D0,14.6,73.0,0.0,,,20260915
31183,D0,20.0,100.0,0.0,,,20260915
31185,None,0.0,0.0,0.0,,,20260915
32001,D1,62.4,203.9,3.9,,,20260915
32003,D2,96.3,260.6,60.6,,,20260915
32005,D1,29.8,124.6,0.0,,,20260915
32007,D3,157.9,346.0,146.0,,,20260915
32009,D0,20.2,100.5,0.0,,,20260915
32011,D2,119.3,298.9,98.9,,,20260915
32013,D3,106.3,271.4,71.4,,,20260915
32015,D2,109.8,283.1,83.1,,,20260915
